usgs_site_no,year,days,flow(mm),baseflow(mm),rainfall(mm),ET(mm),ET/day(mm/day),MODIS_ET(mm/day),MODIS_PET(mm/day),DI,Budyko_ET(mm/day),<ET/R>,<Qb/Qf>
02232155,2000,359.0,46.954642091079776,21.213163182668023,915.1441,868.1894511839904,2.4183550172256,,4.736256201160591,1.8579762124647796,2.2382715117051224,0.9486915201502348,0.4517798930619045
02232155,2001,365.0,179.6210101744186,67.93140230326222,1420.9292,1241.3081785539139,3.4008443248052433,2.1232082191780823,4.681358904109589,1.2025201543746649,2.94725221502085,0.8735890424634847,0.37819296438260946
02232155,2002,365.0,611.7728162538439,210.47953614001244,1574.1235,962.3506683576672,2.63657717358265,2.308027397260274,4.737739726027397,1.0985637158575037,3.134407874784489,0.6113565084725976,0.3440485267535618
02232155,2003,365.0,547.0723990516287,225.0914896531759,1315.8192,768.746782390632,2.1061555681935125,2.317556164383562,4.521931506849315,1.2543554483819797,2.7782704393905053,0.5842343494371756,0.4114473514719089
02232155,2006,365.0,155.80461999087063,64.57156837656919,1091.2145,935.409851826146,2.5627667173319066,2.0722,4.98946301369863,1.6689239718548434,2.5483948099074567,0.8572190628699397,0.4144393688733541
02232155,2007,365.0,93.36375505575097,39.69211803829576,1170.6567,1077.292965105687,2.951487575632019,2.125679452054795,4.908435616438356,1.5304050635973647,2.6608355315853855,0.9202466699908642,0.4251341220647576
02232155,2008,365.0,433.20984288748866,142.20585230669758,1618.1567,1184.946866783532,3.2464297720096766,2.2045054644808744,4.794292349726776,1.0814259621777889,3.198087582848936,0.7322818851541795,0.3282608985955812
02232155,2009,363.0,484.2665597086986,176.66726249263778,1500.1285,1015.8619860524097,2.7985178679129743,2.0344712328767125,4.806372602739726,1.1630425048436779,3.0831906060487078,0.6771832939235709,0.3648140862728755
02232155,2010,365.0,204.56594796092472,71.44867732977437,1306.6293,1102.0632606038334,3.0193513989146123,1.9182273972602741,4.925567123287672,1.375931213154225,2.860955291445783,0.8434398982415116,0.34926965138607613
02232155,2011,365.0,347.6773335596741,99.80193699869982,1588.1655,1240.4881537297547,3.3985976814513825,1.9794438356164386,4.952857534246575,1.1382900389631192,3.2149067446395807,0.7810824075778202,0.2870533318260455
02232155,2012,365.0,196.96614038112781,74.33164802468163,1449.2356,1252.2693790280518,3.4308750110357584,2.1132404371584697,4.828661202185792,1.216131693165266,3.020505916306925,0.8640895812529976,0.3773828734261154
02232155,2013,365.0,216.10078248107254,73.09717579661407,1051.7949,835.6941336718816,2.289572968964059,2.166397260273973,4.846852054794521,1.6819828306893536,2.4619814135531524,0.7945409473760505,0.33825502599934537
02232155,2014,365.0,742.757940150609,268.69556554834725,1985.7292,1242.9712583052014,3.4054007076854833,2.187172602739726,4.734635616438356,0.8702807805745759,3.498123110422735,0.6259520322459691,0.36175387838178324
02232155,2015,365.0,160.75704236485527,74.43335573838957,1629.7871,1469.0300927593512,4.024739980162606,2.344156164383562,4.7973342465753435,1.0743900169093215,3.210984830096613,0.9013631806933994,0.4630176982819522
02232155,2016,365.0,180.410522774559,61.23956380917443,1820.6707,1640.2600857459488,4.4938632486190375,2.369024590163934,4.775150273224043,0.9573010064249527,3.3825345286560307,0.9009098278564834,0.339445631370956
02232155,2017,365.0,367.25333432340375,124.44383706245083,1649.2478,1281.9944312176729,3.5123135101854053,2.261145205479452,4.8132465753424665,1.0652341007138229,3.235892731306067,0.7773206846734533,0.3388501217877723
02232155,2018,365.0,419.69501198485943,146.32446061123431,1221.3096,801.6145983819619,2.1962043791286625,2.313616438356165,4.537695890410959,1.3561336456048636,2.659602347499127,0.656356601035109,0.34864474542888535
02232155,2020,365.0,275.80971146453965,123.71760080249746,1715.0359,1439.2262401498401,3.943085589451617,2.459030054644809,4.583606557377049,0.9754993493099483,3.2183170153822185,0.8391814128533357,0.4485614380493038
02232155,2021,365.0,213.5731980166111,80.3253431530691,1447.6626,1234.0894730725613,3.3810670495138666,2.3752712328767123,4.541386301369863,1.1450223295701956,2.938352217857718,0.8524703719433926,0.3761021696496844
02232155,2022,365.0,394.6844727978493,129.29607421364997,1489.092,1094.4075739398215,2.998376914903621,2.512021917808219,4.5845972602739735,1.1237572654398746,2.996639143786438,0.7349495825613226,0.3275935161499835
02232155,2023,365.0,208.44196614772608,76.46902308493846,1430.172,1221.730027107889,3.347205553720244,2.403,4.651717808219178,1.187183781725609,2.949941157873141,0.854253914641446,0.36686001623465625
02232200,1997,365.0,324.7742898028748,109.87192441571726,1664.8748,1340.1005042034728,3.671508230694446,,4.7262261181160525,1.0361575410048856,3.222341566484728,0.8049257155753676,0.33830240836614617
02232200,1998,365.0,354.6792122230439,140.76921365479723,1254.6752,899.9960101738067,2.4657424936268675,,4.7262261181160525,1.3749156539673002,2.7464411046386967,0.7173139558738099,0.39689163842586006
02232200,1999,365.0,603.062662033315,220.55552928640589,1458.9781,855.9155055005596,2.3449739876727658,,4.7262261181160525,1.1823840773798857,3.0040249844934004,0.5866540947472738,0.36572572498978845
02232200,2000,365.0,144.43408049811876,53.535550377669374,934.02386,789.5897818637892,2.1632596763391483,,4.7262261181160525,1.846925542508815,2.2434439970373754,0.8453636054346773,0.3706573281945508
02232200,2002,365.0,629.7696630301957,227.23543731884692,1621.1791,991.4094293770308,2.7161902174713175,2.1960374206481794,4.724468203586145,1.0636893348895913,3.1785764895166277,0.6115360377836013,0.3608230924072816
02232200,2003,365.0,620.2900872672603,223.0729973168302,1322.7069,702.4168295418217,1.9244296699775938,2.2663548279318415,4.50258157924045,1.242484079441295,2.7818199759373745,0.5310449538495603,0.35962689376449153
02232200,2005,365.0,602.7232385844967,208.452006335171,1779.4839,1176.760587099097,3.2240016084906764,2.245982848869585,4.580732821026841,0.9395800052777068,3.2728244004240055,0.6612931962362217,0.3458502891388811
02232200,2006,365.0,160.21979925716303,56.85497512137067,1079.6335,919.4137194386683,2.518941697092242,2.0093284330103574,4.977494153023723,1.6827796564853177,2.5274952002558875,0.8515979554018019,0.3548561125714232
02232200,2007,365.0,226.70654749654304,76.74128472356927,1142.6001,915.8935997507714,2.5092975335637573,2.070847533132866,4.9097382782047,1.568400418677238,2.617835723539872,0.801587188404317,0.3385049332319767
02232200,2008,365.0,487.6133932226328,164.64676746539635,1626.8256,1139.2121530420156,3.121129186416481,2.163499044826514,4.796912346172642,1.0762512267839048,3.2078233710406194,0.7002669370250137,0.337658419054586
02232200,2009,365.0,439.633568897535,158.4796266091592,1347.6583,908.0247334095939,2.4877389956427227,1.9923421316404946,4.8021850985633145,1.3006245931969302,2.8875310169756583,0.6737796342244213,0.3604811775556109
02232200,2010,365.0,268.9899573913882,87.87630247648339,1152.8079,883.8178696044614,2.4214188208341407,1.9525537364962693,4.906486245684374,1.5534830562411128,2.633110703937247,0.7666653735222051,0.3266899007259993
02232200,2011,365.0,358.7269498556287,114.0388135542588,1424.8478,1066.1207607538074,2.920878796585774,1.982975832498051,4.935556298028733,1.2643301805222782,3.0182863409438756,0.7482348479432717,0.3178986513284108
02232200,2012,365.0,371.28105106601913,126.94647540039394,1390.2427,1018.9615731274108,2.7916755428148243,2.092309742769559,4.824679017281977,1.2666909684083172,2.947228526038143,0.732937918593819,0.3419147705919983
02232200,2013,365.0,336.64801078078267,119.00019394408118,1152.8062,816.1581530070591,2.2360497342659156,2.1723131751865465,4.834932620559082,1.5308301425319266,2.6205020567859862,0.70797518849786,0.35348551048344473
02232200,2014,365.0,720.728031478641,255.68767577555673,1848.0802,1127.3521420137906,3.0886360055172344,2.16178416304711,4.716367078739281,0.9314931156980661,3.382969380890685,0.6100125643327857,0.35476305153691545
02232200,2015,365.0,306.2484424590621,135.68731405342777,1566.5392,1260.2907754898515,3.4528514396982235,2.3187192337676805,4.785506181089208,1.1150118511568976,3.1411012108654903,0.8045063844576207,0.44306287066771227
02232200,2016,365.0,425.551776733007,154.32378878521206,1373.094,947.5421995262245,2.5960060260992455,2.3036252165800346,4.778395308543249,1.2702074985841523,2.9141673710816582,0.6900781764173839,0.36264397712063945
02232200,2017,365.0,695.7743209189398,237.4605995107007,1325.5396,629.7652012520807,1.7253841130193992,2.2316004009355166,4.787205702194009,1.3182029010533614,2.8552062546553407,0.47510102650721214,0.3412896859962811
02232200,2018,365.0,475.60113604217014,178.4582707743347,1045.6709,570.0698053106742,1.5618350830429428,2.2509032186212274,4.524777814901437,1.5794107925417586,2.4011053116145002,0.5451713403925694,0.37522675462766625
02232200,2019,365.0,280.6952392657093,95.21328960027196,1366.489,1085.793705741615,2.9747772760044247,2.4555562980287338,4.659558970932175,1.244604974774155,2.875941340128677,0.7945864876176302,0.33920521719337743
02232200,2020,365.0,273.43336973823835,120.40647774907133,1476.627,1203.1935500081606,3.2964206849538646,2.4171375894086813,4.586680883202275,1.1337586103421957,2.9836801331685012,0.8148256724298784,0.44035034152685226
02232200,2021,365.0,342.60684061163454,127.00963086966757,1420.8734,1078.2665400493763,2.9541549042448665,2.390190444370197,4.533551620447711,1.1645980044552582,2.906028204135584,0.7588758647454265,0.37071539681731175
02232200,2022,365.0,595.5378620004444,195.00499287573493,1564.0005,968.4625919485303,2.6533221697220006,2.495520659316182,4.5756298028733715,1.0678416602568541,3.072278227013257,0.6192214127840951,0.32744348482009594
02232200,2023,365.0,256.361987192774,98.7852595960275,1422.0988,1165.7367791341303,3.1937993948880283,2.391379886401604,4.656906114266622,1.195255059376932,2.941955906481434,0.8197298360128249,0.38533505172802757
02232415,2019,365.0,123.74344725971717,20.384241219620648,1428.0934,1304.3499288999508,3.573561449040961,2.5069481923988053,4.783272221650017,1.2225351512167881,2.983093495066151,0.9133505859674305,0.16472986385159832
02232415,2020,365.0,422.9530756029201,107.38499397887307,1525.7552,1102.8021619764256,3.0213757862367827,2.4370721886683926,4.719379391100703,1.1289972483163948,3.0770053886408366,0.7227909998554986,0.2538933989918282
02232415,2021,365.0,209.7165690628762,23.557347839792683,1568.0455,1358.3290146620993,3.721449355238628,2.4561509939231643,4.642132042434855,1.0805669610134165,3.097868898957756,0.8662561046510722,0.11232945467808904
02232415,2022,365.0,590.6984185217896,88.54309111468876,1522.801,932.1026793480835,2.553705970816667,2.5044958286126278,4.711101040271913,1.1292032583561948,3.0713050330444376,0.6120974860185577,0.14989559534671854
02232415,2023,365.0,260.9826910517232,32.96284291464431,1513.7073,1252.7246272542461,3.4321222664499893,2.450272942630549,4.7781717993614174,1.1521598231843437,3.081041315865218,0.8275871085649436,0.12630279342207998
02233001,1980,365.0,42.23262830013313,25.564044504686652,1013.9575,971.7248721576306,2.6622599237195357,,4.958610684558084,1.7849790203246478,2.4135289307854673,0.9583487014395401,0.6053150261691401
02233001,1981,365.0,9.106042603431383,4.570295972255584,1154.471,1145.3648929796832,3.137986008163516,,4.958610684558084,1.5677249428843996,2.644668599350078,0.9921123573464455,0.501897055756513
02233001,1982,365.0,476.268854279183,276.61705092194234,1599.397,1123.1281412652506,3.077063400726714,,4.958610684558084,1.1316095571056777,3.228942677581013,0.7022197493596474,0.5808002107141627
02233001,1983,365.0,536.0339523725789,305.8520535367593,1684.1531,1148.1191581315716,3.1455319400864976,,4.958610684558084,1.074660567065338,3.3184986684523934,0.6817190042732203,0.5705833598469
02233001,1984,365.0,287.3208390062548,165.32858879754474,1060.7538,773.4328965360426,2.1189942370850483,,4.958610684558084,1.7062328005394247,2.493294768406261,0.7291351754489958,0.575414541351613
02233001,1985,365.0,230.84787033082966,134.8102508155394,1334.5209,1103.672989387493,3.023761614760255,,4.958610684558084,1.3562117574130312,2.906202046457976,0.8270181537588372,0.5839787502580895
02233001,1986,365.0,285.581747092366,162.3053473482835,1185.3923,899.8105482681992,2.465234378816984,,4.958610684558084,1.526830272117786,2.692249239265126,0.7590824763002558,0.5683323566747034
02233001,1987,365.0,397.73063653947594,230.49786213785418,1406.5424,1008.8117580985855,2.763867830407084,,4.958610684558084,1.2867674329584635,3.0008347904543378,0.7172281389714216,0.5795325805005634
02233001,1988,365.0,260.4310957321208,153.22984939897557,1293.8525,1033.421475755306,2.8312917143980982,,4.958610684558084,1.3988401654914349,2.8503264960372174,0.7987165805649713,0.5883700215145877
02233001,1989,365.0,275.1629872641864,160.6043545747435,1140.3826,865.2195913471875,2.3704646338279107,,4.958610684558084,1.587092744207345,2.622607508708281,0.7587099411664509,0.5836699047773668
02233001,1990,365.0,52.52247079806074,37.04050562329018,983.98346,931.461004887059,2.551947958594682,,4.958610684558084,1.8393529712721715,2.3609242872432086,0.9466226245167317,0.7052315906025085
02233001,1991,365.0,455.66907081313263,272.7798154466488,1612.3678,1156.6987384825218,3.169037639678142,,4.958610684558084,1.1225062310691984,3.2430496587201594,0.7173913669224803,0.5986357927692536
02233001,1992,365.0,429.88905021477547,250.33135141761008,1366.3401,936.4510376758495,2.5656192813036975,,4.958610684558084,1.3246284112602147,2.948680305881699,0.6853718528609929,0.5823161843562725
02233001,1993,365.0,325.8889419478007,197.6470920990137,989.0145,663.1255662995748,1.8167823734234925,,4.958610684558084,1.829996275698532,2.369837469909053,0.6704912300280802,0.6064860345297383
02233001,1994,365.0,505.2588876887135,296.30488107992113,1817.157,1311.8980527714916,3.59424124046984,,4.958610684558084,0.9960025013642504,3.4471753408319645,0.7219508636083917,0.5864417000863773
02233001,1995,365.0,347.76928508628697,218.12771490001546,1427.7183,1079.948991891252,2.958764361345896,,4.958610684558084,1.2676821109543503,3.0276411035497492,0.7564160386876063,0.6272196086721534
02233001,1996,365.0,275.75818910296664,157.96757100170956,1455.2947,1179.5365220100095,3.2316069096164646,,4.958610684558084,1.2436607702581375,3.0618761566954555,0.8105138705284967,0.5728481591628284
02233001,1997,365.0,486.7137421186163,264.26616055387234,1651.157,1164.4432097856807,3.1902553692758375,,4.958610684558084,1.0961361755010088,3.284363342104008,0.7052286500812933,0.5429601379314833
02233001,1998,365.0,369.0891680273304,250.87378631742112,1205.4431,836.3539147821178,2.2913805884441585,,4.958610684558084,1.5014336860780046,2.7224948493657704,0.6938145020800132,0.6797105091386598
02233001,1999,365.0,443.9717611595367,249.20650935372998,1400.0283,956.0565105155732,2.6193329055221186,,4.958610684558084,1.292754491894646,2.992497173548217,0.682883693597121,0.5613116219438564
02233001,2000,365.0,9.81006330226833,8.491685059506842,897.3008,887.4907103183372,2.431481398132431,,4.958610684558084,2.0170414845091282,2.2019437623345226,0.9890671320735989,0.86560960901683
02233200,1998,365.0,549.1897915884924,323.93279163170183,1204.9237,655.7339249566124,1.796531301250993,,4.771007991293779,1.4452516022978736,2.685748433118792,0.5442119875819348,0.5898376054929012
02233200,2000,365.0,201.16424704949526,121.40880846415016,831.7827,630.6184725626264,1.7277218426373326,,4.771007991293779,2.0935971447174806,2.0581130970089085,0.7581528941498715,0.6035307478583818
02233200,2001,365.0,386.4042060993327,205.18318480136645,1429.8564,1043.45223539847,2.8587732476670413,1.956914546640574,4.685714285714286,1.1961240723798154,2.958937245095404,0.7297601369838355,0.5310066028334591
02233200,2002,330.0,575.5087900944461,283.72246889701506,1676.4392,1100.9303445033322,3.3361525591010066,1.9003392041748206,4.75530658838878,0.9360620807234552,3.403353334781869,0.6567075851025346,0.4929941536608914
02233200,2004,365.0,832.489726849549,375.95494164051945,1551.4065,718.9167196073602,1.9696348482393429,1.8945973198022383,4.679771662763467,1.1010116712543783,3.092416583243618,0.4633967450327013,0.4516031003328688
02233200,2005,365.0,689.9386691763451,320.82118406652376,1692.3689,1002.4302826211402,2.7463843359483295,1.8892433137638616,4.617866927592955,0.9959539152916536,3.2103693909353623,0.5923237449610002,0.4649995693813233
02233200,2006,365.0,204.5273970473284,115.39376687517918,1080.7975,876.2700511109358,2.4007398660573585,1.633662752772342,5.086950424005218,1.7179322952976193,2.545384737214195,0.8107624813966903,0.5641971126659214
02233200,2007,365.0,306.68925619834704,164.0754049729406,1058.4408,751.7516007352467,2.059593426671909,1.7441519895629485,4.989295499021527,1.7205429573385413,2.4938110857116613,0.710244355327533,0.534989086369648
02233200,2008,365.0,573.0402714048654,293.17628169963314,1493.7715,920.7312377656668,2.522551336344293,1.8479703356752535,4.8401053864168615,1.1826698290343407,3.075990258000332,0.6163802478468817,0.511615494284341
02233200,2009,362.0,474.32836957849224,261.8559753987751,1386.5907,912.2623210343008,2.520061660315748,1.742028701891716,4.860632746249185,1.2689750885916264,2.9660265439718128,0.6579175254751071,0.5520563225671514
02233200,2010,365.0,425.05359702357345,230.4905513057332,1321.9993,896.9457239603133,2.457385545096749,1.7156881930854533,4.921542726679713,1.3588230638954855,2.881032087133442,0.6784767177696696,0.5422623239039434
02233200,2011,365.0,573.7807387742331,284.9138362084946,1572.9554,999.1746807661722,2.7374648788114304,1.7469797782126553,4.953317025440314,1.1494036406409405,3.198181187342363,0.6352212228032935,0.4965552465514189
02233200,2012,365.0,339.88668263901116,191.29771312388252,1221.5254,881.6387318278468,2.415448580350265,1.722352328909706,4.8761026541764245,1.4570122589623473,2.7305123680748578,0.7217522767797332,0.5628279155822563
02233200,2013,365.0,361.09805915692596,191.95275700141104,1265.2418,904.1438021864578,2.4771063073601582,1.8827527723418138,4.916422048271364,1.4183012428333808,2.801326770848734,0.7146015781119942,0.531580694312157
02233200,2014,365.0,501.6369763591679,249.1632693504591,1620.4222,1118.7852190754024,3.0651649837682258,1.832054794520548,4.7747521200260925,1.0755125914015753,3.194141162565052,0.690428204835881,0.4967003651901057
02233200,2015,365.0,748.3366328834611,390.8577964501386,1588.7515,840.4148567558211,2.3025064568652636,1.9861089367253753,4.79558056099152,1.1017373978843514,3.1678387346176122,0.5289781789994913,0.5223021021222772
02233200,2016,359.0,599.2359557605423,308.8440538629303,1455.5842,856.3482808613144,2.3853712558810987,1.9330828779599272,4.923884335154827,1.2144089237097746,3.0825762690912986,0.5883192906909969,0.5153963991879451
02233200,2017,365.0,765.0905583290228,379.60600211805104,1458.8635,693.7730171295038,1.900747992135627,1.9173515981735159,4.794712981082844,1.1996120319936299,3.022772728032721,0.47555717519480745,0.4961582625553767
02233200,2018,365.0,473.79946057035454,252.04475626523646,1397.8234,924.0239122705268,2.531572362385005,1.8210534898891064,4.599980430528376,1.2011480849973732,2.8978988365782503,0.6610448329150271,0.5319650553460482
02233200,2019,365.0,621.2348001357078,336.5678002352145,1543.6558,922.4209615830422,2.527180716665869,2.041679712981083,4.690088062622309,1.1089792072236915,3.0873957466818083,0.597556129065973,0.5417722899001984
02233460,2002,365.0,705.3060454545453,408.6247973229591,1855.4102,1150.1041451277301,3.150970260623918,1.915058708414873,4.796428571428572,0.943563029809964,3.420321370716237,0.6198651771165382,0.5793581381535085
02233460,2003,365.0,599.035909090909,364.49669480107497,1384.1844,785.1485620394621,2.151091950793047,2.0256262230919764,4.535763209393346,1.196049828135985,2.864346762426852,0.5672282787431567,0.6084721955220207
02233460,2004,365.0,893.1316983471072,500.9429061833823,1570.7991,677.6673796405637,1.8566229579193525,1.9036787665886028,4.7219750195160035,1.0972255538943245,3.1259885819986533,0.4314156989303142,0.5608835820187132
02233460,2005,365.0,648.355991735537,389.9376152162305,1633.645,985.2889972781348,2.699421910351054,1.8250489236790608,4.655176125244618,1.0400908798423223,3.167867427496996,0.6031230686583605,0.6014251741121954
02233460,2006,365.0,483.40503305785114,290.36439868990493,1066.825,583.4199637711818,1.5984108596470734,1.5821232876712332,5.121624266144814,1.7522957773807086,2.526523971967763,0.5468750643020793,0.6006648231466712
02233460,2007,365.0,651.370929752066,432.0882067347699,1074.2063,422.835332836435,1.1584529666751644,1.6384344422700587,5.020303326810177,1.7058275643000151,2.524742239108188,0.39362581777607825,0.663351996533277
02233460,2008,365.0,1004.328595041322,644.7124632067927,1556.3225,551.9938899287707,1.5123120272021116,1.733489461358314,4.868842701014833,1.141876169443852,3.154960226502715,0.3546783436370772,0.6419337917788417
02233473,2003,365.0,657.8363473402396,388.8158517257249,1387.7222,729.8857691300973,1.9996870387125953,2.074082787373437,4.536855270994641,1.1932879737281348,2.868786757119844,0.5259595803664739,0.5910525517444924
02233473,2004,365.0,750.2143231288555,419.71384391763985,1558.3916,808.1773375614521,2.2141844864697315,1.9229047873604181,4.715267878355904,1.1043904329786525,3.1108185787757088,0.5185970822424506,0.5594585853375537
02233473,2005,365.0,721.5841089512279,398.6162677861264,1658.2826,936.6984761928152,2.5662971950488087,1.9014532459797497,4.65261018463371,1.024073173530153,3.1907554748951408,0.5648605854483522,0.5524183014028501
02233473,2006,365.0,281.91161680828765,163.84472215817482,1076.0299,794.1183209358529,2.175666632700967,1.6626756998213224,5.114134901727218,1.7347652017792865,2.541167726545726,0.7380076665179977,0.5811918076068375
02233473,2007,365.0,343.55192643464085,197.37216557541558,1071.6599,728.1080161923123,1.9948164827186639,1.7738192376414537,5.020961882072663,1.7101051054053789,2.5205705787469572,0.6794207826241807,0.5745046101872601
02234308,1998,365.0,260.36879115878645,156.59360923053572,1232.8829,972.514161531338,2.66442236035983,,4.902172145913802,1.4513079734388137,2.752116168768554,0.7888130610472608,0.6014300275144604
02234308,1999,365.0,214.21786523108395,115.12126977179562,1333.0776,1118.8597047304638,3.0653690540560654,,4.902172145913802,1.3422270271240317,2.891605479392581,0.8393057342739886,0.5374027495214299
02234308,2001,365.0,125.80967433603462,57.316649224942644,1410.7186,1284.9089402422123,3.52029846641702,2.07064434297311,4.8058548959918825,1.243435085004397,2.9678657750132844,0.9108187237364914,0.4555822080252052
02234308,2002,365.0,287.25825736135477,150.92071782366233,1891.2996,1604.0412383356668,4.394633529686758,2.001725012683917,4.909426686960934,0.9474653186207033,3.494280932470537,0.848115904955772,0.525383392665411
02234308,2003,363.0,286.35029660809954,168.4387133176461,1388.8282,1102.477980979791,3.037129424186752,2.13689497716895,4.639888381532217,1.21273417792958,2.9070789249083564,0.7938188061089858,0.5882260829230855
02234308,2004,365.0,409.42526358673837,224.65918750883793,1567.8888,1158.4635074703906,3.1738726232065497,2.0318761384335153,4.820552519732848,1.1222107565900878,3.1532027604454673,0.7388684146120618,0.5487184291968905
02234308,2005,350.0,467.64738842458274,265.2163785789126,1473.3938,1005.7463932374045,2.8735611235354415,1.9160324708269914,4.764687975646881,1.1318364396556977,3.10232744210164,0.6826052845052915,0.5671289632823084
02234308,2006,365.0,130.66505130185345,62.99119608312446,1054.5472,923.8821887169911,2.531184078676688,1.6982648401826483,5.216418061897514,1.805507158130001,2.5178771160300415,0.8760936946324912,0.4820814399529566
02234308,2007,365.0,76.87153727206442,42.106966457140935,1076.3763,999.5048360189512,2.738369413750551,1.787174023338407,5.127884322678843,1.738869300076897,2.5436749166902968,0.9285830580813251,0.5477575699847863
02234308,2008,364.0,336.03562073603274,193.43454246668438,1559.8954,1223.8597344885766,3.3622520178257598,1.894596235579842,4.976421776968226,1.1612429547347973,3.1950111023901107,0.784578084963225,0.575637017417965
02234308,2009,365.0,338.8646084392409,200.0385136895949,1447.185,1108.320383397307,3.0364942010885123,1.801359715880264,4.977412480974125,1.2553719683375686,3.056662502724453,0.7658456510560422,0.59031987616217
02234308,2010,365.0,304.38484882509795,174.2314854983056,1280.3192,975.9343078216306,2.673792624168851,1.7357889396245565,5.0475088787417555,1.438969845009179,2.849410239490398,0.7622585814937775,0.5724052500340464
02234308,2011,365.0,205.05308986315555,106.79045538372024,1442.5447,1237.4915754734534,3.390387878009461,1.7800710299340436,5.072937595129377,1.2835805024287599,3.0745774442491904,0.857853205224137,0.5207941780101341
02234308,2012,365.0,187.61327829763403,107.09861180211578,1254.0626,1066.4493058641244,2.9217789201756834,1.7514470754907916,4.983070228698644,1.4503427512035583,2.7987407381787803,0.8503955760227825,0.5708477181034707
02234308,2013,365.0,267.44593455457095,149.37788966381063,1415.8843,1148.4383466038762,3.1464064290517157,1.8578995433789955,5.021085743277524,1.2943828288950991,3.027910324905338,0.8111103181104518,0.5585349050551032
02234308,2014,365.0,349.1579222373589,182.2685145379588,1669.9532,1320.795364887275,3.6186174380473286,1.7826382546930493,4.886737696600711,1.0680893386616825,3.280777700670834,0.7909175704196607,0.5220231388994575
02234308,2015,365.0,354.5526466118658,210.24047585762358,1345.9321,991.3794365180171,2.7161080452548414,1.9590461694571284,4.900629122272958,1.328989472212995,2.9083495276385927,0.7365746126616693,0.5929739288839015
02234308,2016,365.0,296.9432570736479,160.59086977842622,1462.0302,1165.086913367026,3.192018940731578,1.9168386966201172,5.048279700465493,1.2603174352777982,3.0930173735295186,0.7968966387440908,0.5408133235993854
02234308,2017,365.0,379.3245059210402,220.3097689613293,1453.7534,1074.428931121196,2.9436409071813587,1.994236428209031,4.916996448503299,1.2345310294859668,3.049226763820276,0.7390723336165473,0.5807949803464286
02234308,2018,365.0,343.0634774193229,185.8036196231157,1521.8887,1178.8251601234017,3.2296579729408266,1.8712430238457638,4.730319634703196,1.1344894659998348,3.0760428492031506,0.7745804157087676,0.5416012832983964
02234308,2019,365.0,416.1662982386037,237.71331262479993,1559.9624,1143.7961193639353,3.133687998257357,2.077341451040081,4.835636732623034,1.1314422737083853,3.149116733383112,0.7332203120058857,0.5711978928397272
02234308,2020,365.0,354.8270982687702,209.59031230684135,1427.333,1072.505852800108,2.9383721994523504,1.9369257235377457,4.8402145314713625,1.2377478095981405,2.9970771111313694,0.7514054862668715,0.5906829363637931
02234308,2023,365.0,301.72691058054323,168.4274696280762,1329.991,1028.264111529442,2.817161949395732,1.8338508371385085,4.805530187721969,1.3188198734483614,2.8653189995512776,0.7731361619740124,0.5582116268781271
02234324,1993,365.0,167.44974168939103,107.6616161479304,1080.3202,912.8703915198375,2.501014771287226,,4.856869857046923,1.6409556291982554,2.510224957925528,0.8449998432008863,0.6429488338515091
02234324,1994,358.0,437.6637873399529,231.24867219341505,1808.905,1371.2413029920783,3.8302829692516154,,4.856869857046923,0.9612220545921405,3.4338841962072366,0.7580504674283992,0.5283705869267954
02234324,1995,354.0,556.8026357711831,332.2763979591522,1333.0981,776.2954782424888,2.192925079781042,,4.856869857046923,1.2897264439589853,2.935223270842538,0.5823243258023236,0.5967579472732606
02234324,1996,353.0,513.2133860250437,299.2982056535523,1558.9708,1045.7574658731496,2.962485739017421,,4.856869857046923,1.099748007999296,3.2113937034097004,0.6707998950154401,0.5831847216061258
02234324,2000,365.0,43.948894153317255,30.332264012103405,836.1301,792.1812318461334,2.1703595393044752,,4.856869857046923,2.1201933056545768,2.0744598858193055,0.947437732847706,0.6901712681617935
02234324,2001,365.0,192.12789291577036,92.91625984715827,1421.5386,1229.41069465442,3.36824847850526,2.003385518590998,4.76249184605349,1.2228366892997364,2.9697118258058084,0.8648451170803299,0.4836167119570355
02234324,2002,352.0,330.64923293146427,166.32504482419048,1837.3403,1506.6911181732721,4.2803724948104325,1.9668949771689497,4.8585714285714285,0.9308112999220086,3.4861220992369097,0.8200392120645212,0.5030256485085078
02234324,2003,365.0,385.6385479400096,225.24024613316402,1385.3358,999.6972922852101,2.7388966911923562,2.0904174820613175,4.58983039791259,1.209301078178271,2.8803814615939545,0.7216281288267534,0.5840708801968695
02234324,2005,365.0,614.4226175987773,346.1569360987555,1622.3551,1007.9324353492208,2.7614587269841664,1.893966079582518,4.716634050880626,1.0611557395030766,3.177188481386839,0.6212773231777425,0.563385731878768
02234324,2006,363.0,235.1916903264788,125.30365322765483,1050.8298,815.638172387335,2.2469371140146968,1.6836268754076975,5.181735159817352,1.789985211860351,2.5169839615645024,0.7761848265144163,0.5327724506495783
02234324,2007,365.0,150.02240247702312,82.07936648799512,1077.1674,927.1450016977816,2.5401232923226895,1.7594390084801046,5.085877364644488,1.7233582354884054,2.539112970193606,0.8607251180320639,0.5471140651848052
02234324,2008,365.0,436.6320546557416,250.15280792865113,1565.1217,1128.489700944234,3.091752605326669,1.8793650793650793,4.925585480093677,1.1486893929863542,3.1813603006878712,0.7210236098489406,0.5729144373650755
