,02236350_event_runoff,02237734_event_runoff,02236500_event_runoff,02236605_event_runoff,02236700_event_runoff,02240954_event_runoff,02240902_event_runoff,02231342_event_runoff,02231396_event_runoff,02231454_event_runoff,02231458_event_runoff,02231600_event_runoff,02232155_event_runoff,02232200_event_runoff,02232415_event_runoff,02233001_event_runoff,02233200_event_runoff,02233460_event_runoff,02233473_event_runoff,02234308_event_runoff,02234324_event_runoff,02234990_event_runoff,02234344_event_runoff,02234998_event_runoff,02234400_event_runoff,02234635_event_runoff,02234384_event_runoff,02234365_event_runoff,022349993_event_runoff,02235000_event_runoff,02233475_event_runoff,02233484_event_runoff,02233500_event_runoff,02234180_event_runoff,02235200_event_runoff,02246000_event_runoff,02244320_event_runoff,02244333_event_runoff,02245255_event_runoff,02245260_event_runoff,02245328_event_runoff,02246150_event_runoff,02244473_event_runoff,02245050_event_runoff,02245140_event_runoff,02245500_event_runoff,02246318_event_runoff,02246300_event_runoff,02246459_event_runoff,02246828_event_runoff,02246832_event_runoff,02246515_event_runoff,02246520_event_runoff,02246359_event_runoff,02231280_event_runoff,02231268_event_runoff
1980-04-02 00:00:00+00:00,,,,,,1.318937351422338,0.21374906499117063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6876452249894389,,0.5229263485202934,,,0.5071471618242956,2.304448041146458,0.3682494231490471,1.2050766263281014,,,0.8552899919889265,,0.5065928146354377,1.0958375030808643,,,,0.8107509806585211,
1980-04-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46676374072003224,,,,,
1980-04-05 00:00:00+00:00,,,,,,,,,,,,,,,,0.08004645222586634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-07 00:00:00+00:00,,,,,,0.0,0.0961946341947637,,,,,,,,,0.04218298943368247,,,,,,,,,,,,,,,,,,,,,0.031060073711800917,,,,,0.000429815414098178,0.013788415457576286,0.0,0.0035935852583521277,,,0.020844553991615278,,0.038177215641926276,0.4225370402006529,,,,0.11626774981535956,
1980-04-09 00:00:00+00:00,,,,,,0.010953403836652126,0.20672947849813134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04071321072010869,,0.00035492537716938326,,,0.014807478747661373,0.008977093781583512,0.0,0.0035935852583521277,,,0.020844553991615278,,0.2787005671102623,0.7973792928035712,,,,0.3210452211729157,
1980-04-12 00:00:00+00:00,,,,,,,0.012316342528066765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11774755489349864,0.007606162005634678,0.0718690376323177,,,0.049026070579661477,,0.0,,,,,0.028780404106969876,
1980-04-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03086587703145562,,,,,,,,,,,,,,,,,
1980-04-14 00:00:00+00:00,,,,,,0.041985034287513906,0.03748990934825344,,,,,,,,,0.019635697401006756,,,,,,,,,,,,,,,,,,,,,0.031060073711800917,,,,,0.027288404990555414,0.15656724108503287,0.023785214071400045,0.10282598913306243,,,0.16104666872982792,,5.025038596051523e-06,0.2864125754464736,,,,0.1325537780457638,
1980-04-19 00:00:00+00:00,,,,,,0.02958333073249802,0.06083836010051273,,,,,,,,,0.030428644771228603,,,,,,,,,,,,,,,,,,,,,0.03206251180755224,,0.0566072451933745,,,0.0016190896399514098,0.2978168402776456,0.009475949168138811,0.10079975047265229,,,0.09310824559965625,,0.008669163198608488,0.20403436939525194,,,,0.641970230611915,
1980-04-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031060073711800917,,,,,,,0.00038156916150685336,,,,0.06999793104230392,,,,,,,0.10483612140276125,
1980-04-27 00:00:00+00:00,,,,,,0.007447718926942429,0.0126857006351976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053908276754212794,,,0.08708802684602783,0.010842954847418984,,0.010479744234251808,,,,,0.06153866826735969,0.4498735765359386,,,,,
1980-04-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021108171385334955,,,,,,0.024311800276238686,,0.0,0.16535960492780738,,,,0.025447231998128317,
1980-05-03 00:00:00+00:00,,,,,,,0.013306794203588029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04040415292131106,,,0.0,0.011971657856390316,0.0010588195423311048,0.012652204219815482,,,0.021879080640323807,,0.0038356106644030622,0.15643097319016613,,,,0.025447231998128317,
1980-05-04 00:00:00+00:00,,,,,,0.07265954441147253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-05 00:00:00+00:00,,,,,,,0.014907802727547409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031060073711800917,,0.013770434301357753,,,0.005713298683918205,0.012359243227286501,0.0003931049258468766,0.018734210441603404,,,0.025000591970139218,,0.0059266344331569245,0.15541263217198414,,,,0.028341447901727056,
1980-05-08 00:00:00+00:00,,,,,,0.3294981547149039,0.08863005560412476,,,,,,,,,0.1497086977658341,,,,,,,,,,,,,,,,,,,,,0.04890351417748656,,0.11958971965100758,,,0.07862866047144748,0.22701044160171469,0.06439412015903641,0.20943633743138218,,,0.10518699217283216,,0.09740927552811202,0.8721281000790893,,,,0.12702289966994568,
1980-05-15 00:00:00+00:00,,,,,,,0.02492814683998812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03354328182568021,,0.1394756312514016,,,0.1619894756925791,0.008977093781583512,0.0,0.005431116575781719,,,0.04526111925253866,,0.1698760971656916,0.744766192117518,,,,0.035244187672909336,
1980-05-16 00:00:00+00:00,,,,,,0.0671373712083948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-17 00:00:00+00:00,,,,,,,0.025263032393038676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008977093781583512,0.001541572668429189,,,,,,,,,,,,
1980-05-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.665943243123025,,0.07171450167208031,0.225362629430359,,,,0.14824474622070122,
1980-05-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.780363498937002e-05,,,,,,,,,,,,,,
1980-05-21 00:00:00+00:00,,,,,,,0.01619213674413759,,,,,,,,,0.0375109593903262,,,,,,,,,,,,,,,,,,,,,0.031060073711800917,,0.009895647389091586,,,0.126174400255963,0.016226100127901183,0.0010316571446009099,0.008072933178208818,,,0.5782099557732533,,0.16624441542720642,0.662737783161585,,,,0.06812296657087284,
1980-05-22 00:00:00+00:00,,,,,,0.09759819020060494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-23 00:00:00+00:00,,,,,,,0.023418482833344783,,,,,,,,,0.12406892799017524,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03101673565761911,0.026475193391664507,0.01855663191783908,,,,,,,,,,,
1980-05-25 00:00:00+00:00,,,,,,0.05125064737022485,0.03212965263563537,,,,,,,,,0.17209036088366764,,,,,,,,,,,,,,,,,,,,,0.031083729359653665,,0.007180278633260736,,,0.025021122819279523,0.044728261631779884,0.04305514905373363,0.1902139833968997,,,0.023035287825640176,,0.0,0.16587661084516664,,,,0.026147783867048125,
1980-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036831623076095943,,,,,,0.036960795109789994,,0.0006196774499061891,0.19581251229397773,,,,0.05552875748655782,
1980-06-10 00:00:00+00:00,,,,,,0.006992850963681836,0.012908391683034693,,,,,,,,,0.013662549246541153,,,,,,,,,,,,,,,,,,,,,0.03128418650692154,,0.0008526446729426949,,,,0.021780673402196728,0.040382142478764746,0.020565376670276286,,,,,,,,,,,
1980-06-18 00:00:00+00:00,,,,,,0.010448837202215549,0.059512911387231096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031422570593544676,,,,,,,,,,,,,,,,,,,
1980-06-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02886200777983014,,,0.03884223130425292,0.019798349839860844,0.05279440446192281,0.1466286243667667,,,0.02798292361979133,,0.012445778538718883,0.20677289685655062,,,,0.03132346346829061,
1980-06-20 00:00:00+00:00,,,,,,0.017384357968107562,0.0519882008947609,,,,,,,,,0.005130906474059841,,,,,,,,,,,,,,,,,,,,,0.03180675086209783,,,,,,,,,,,,,,,,,,,
1980-06-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06453960837379946,,,,,,0.056847719982782575,,0.016649010688634853,0.23584503055734815,,,,0.2448386812055578,
