,08031000_event_runoff,08029500_event_runoff,08025500_event_runoff,08041300_event_runoff,08011000_event_runoff,08010000_event_runoff,07376000_event_runoff,07376500_event_runoff,07375960_event_runoff,07375800_event_runoff,07378000_event_runoff,07377240_event_runoff,07377782_event_runoff,07377500_event_runoff,07375000_event_runoff,08014800_event_runoff,02481000_event_runoff,02492343_event_runoff,02492360_event_runoff,07382000_event_runoff,07383500_event_runoff,07375280_event_runoff,02488700_event_runoff,02487900_event_runoff,02485700_event_runoff
1981-04-23 00:00:00+00:00,,,,,,,,,,,,0.23232381614830294,,,,,,,,,,,,,
1981-04-30 00:00:00+00:00,,,,,,,,,,,,0.19623727313163994,,,,,,,,,,,,,
1981-05-04 00:00:00+00:00,,,,,,,,,,,,2.487706213736632,,,,,,,,,,,,,
1981-05-09 00:00:00+00:00,,,,,,,,,,,,0.21512372136226196,,,,,,,,,,,,,
1981-05-13 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1981-05-16 00:00:00+00:00,,,,,,,,,,,,0.2271977158919772,,,,,,,,,,,,,
1981-05-25 00:00:00+00:00,,,,,,,,,,,,0.5609151378790707,,,,,,,,,,,,,
1981-05-31 00:00:00+00:00,,,,,,,,,,,,1.9912833357540745,,,,,,,,,,,,,
1981-06-03 00:00:00+00:00,,,,,,,,,,,,0.24715365652404864,,,,,,,,,,,,,
1981-06-05 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1981-06-10 00:00:00+00:00,,,,,,,,,,,,0.24090282199988566,,,,,,,,,,,,,
1981-06-23 00:00:00+00:00,,,,,,,,,,,,0.3061973253098712,,,,,,,,,,,,,
1981-06-25 00:00:00+00:00,,,,,,,,,,,,0.20703349596373832,,,,,,,,,,,,,
1981-07-01 00:00:00+00:00,,,,,,,,,,,,1.000668131354247,,,,,,,,,,,,,
1981-07-04 00:00:00+00:00,,,,,,,,,,,,1.1337481091921484,,,,,,,,,,,,,
1981-07-07 00:00:00+00:00,,,,,,,,,,,,0.19021436799752525,,,,,,,,,,,,,
1981-07-10 00:00:00+00:00,,,,,,,,,,,,0.35888399605581045,,,,,,,,,,,,,
1981-07-27 00:00:00+00:00,,,,,,,,,,,,0.17607604958916784,,,,,,,,,,,,,
1981-08-05 00:00:00+00:00,,,,,,,,,,,,0.17771364384309302,,,,,,,,,,,,,
1981-08-07 00:00:00+00:00,,,,,,,,,,,,0.1867598677422721,,,,,,,,,,,,,
1981-08-12 00:00:00+00:00,,,,,,,,,,,,0.2158508292618587,,,,,,,,,,,,,
1981-08-15 00:00:00+00:00,,,,,,,,,,,,0.18781370540220582,,,,,,,,,,,,,
1981-08-24 00:00:00+00:00,,,,,,,,,,,,0.1742652465693482,,,,,,,,,,,,,
1981-08-27 00:00:00+00:00,,,,,,,,,,,,0.6358646280079053,,,,,,,,,,,,,
1981-08-29 00:00:00+00:00,,,,,,,,,,,,2.0490417748524306,,,,,,,,,,,,,
1981-09-01 00:00:00+00:00,,,,,,,,,,,,0.2092697882510736,,,,,,,,,,,,,
1981-09-03 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1981-09-12 00:00:00+00:00,,,,,,,,,,,,0.17531237540016753,,,,,,,,,,,,,
1981-09-14 00:00:00+00:00,,,,,,,,,,,,0.26015908978051905,,,,,,,,,,,,,
1981-10-01 00:00:00+00:00,,,,,,,,,,,,0.1762563705214751,,,,,,,,,,,,,
1981-10-07 00:00:00+00:00,,,,,,,,,,,,0.17497979003526123,,,,,,,,,,,,,
1981-10-09 00:00:00+00:00,,,,,,,,,,,,0.17475453001834387,,,,,,,,,,,,,
1981-10-13 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1981-10-17 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1981-10-22 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1981-10-24 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1981-11-02 00:00:00+00:00,,,,,,,,,,,,0.17414681325655418,,,,,,,,,,,,,
1981-11-08 00:00:00+00:00,,,,,,,,,,,,0.1777511461183039,,,,,,,,,,,,,
1981-11-19 00:00:00+00:00,,,,,,,,,,,,0.17432874010105995,,,,,,,,,,,,,
1981-11-23 00:00:00+00:00,,,,,,,,,,,,0.17456793078855234,,,,,,,,,,,,,
1981-11-29 00:00:00+00:00,,,,,,,,,,,,0.19828877166273665,,,,,,,,,,,,,
1981-12-11 00:00:00+00:00,,,,,,,,,,,,0.17581537574279127,,,,,,,,,,,,,
1981-12-13 00:00:00+00:00,,,,,,,,,,,,0.7955384704598375,,,,,,,,,,,,,
1981-12-17 00:00:00+00:00,,,,,,,,,,,,0.17501422625129706,,,,,,,,,,,,,
1981-12-20 00:00:00+00:00,,,,,,,,,,,,0.1778270268898449,,,,,,,,,,,,,
1981-12-22 00:00:00+00:00,,,,,,,,,,,,0.4072942534507177,,,,,,,,,,,,,
1981-12-24 00:00:00+00:00,,,,,,,,,,,,0.7130194518232896,,,,,,,,,,,,,
1981-12-26 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1981-12-28 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1981-12-30 00:00:00+00:00,,,,,,,,,,,,0.87714810826172,,,,,,,,,,,,,
1982-01-02 00:00:00+00:00,,,,,,,,,,,,0.17744746392714633,,,,,,,,,,,,,
1982-01-06 00:00:00+00:00,,,,,,,,,,,,0.19748869261336938,,,,,,,,,,,,,
1982-01-11 00:00:00+00:00,,,,,,,,,,,,1.1953160296663379,,,,,,,,,,,,,
1982-01-13 00:00:00+00:00,,,,,,,,,,,,0.8987801077200981,,,,,,,,,,,,,
1982-01-15 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1982-01-22 00:00:00+00:00,,,,,,,,,,,,0.20514667249487345,,,,,,,,,,,,,
1982-01-27 00:00:00+00:00,,,,,,,,,,,,0.17457486441731246,,,,,,,,,,,,,
1982-01-30 00:00:00+00:00,,,,,,,,,,,,0.23401308236516213,,,,,,,,,,,,,
1982-02-01 00:00:00+00:00,,,,,,,,,,,,2.837804504788718,,,,,,,,,,,,,
1982-02-05 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1982-02-08 00:00:00+00:00,,,,,,,,,,,,0.19107706236089939,,,,,,,,,,,,,
1982-02-11 00:00:00+00:00,,,,,,,,,,,,0.8460698863944008,,,,,,,,,,,,,
1982-02-14 00:00:00+00:00,,,,,,,,,,,,5.149187704925773,,,,,,,,,,,,,
1982-02-25 00:00:00+00:00,,,,,,,,,,,,0.2147174217349431,,,,,,,,,,,,,
1982-03-05 00:00:00+00:00,,,,,,,,,,,,2.0920539196551866,,,,,,,,,,,,,
1982-03-22 00:00:00+00:00,,,,,,,,,,,,0.45864841412681,,,,,,,,,,,,,
1982-03-26 00:00:00+00:00,,,,,,,,,,,,0.38036383639643134,,,,,,,,,,,,,
1982-03-30 00:00:00+00:00,,,,,,,,,,,,0.4121333224737912,,,,,,,,,,,,,
1982-04-02 00:00:00+00:00,,,,,,,,,,,,0.30216224135626496,,,,,,,,,,,,,
1982-04-04 00:00:00+00:00,,,,,,,,,,,,0.18539845160148144,,,,,,,,,,,,,
1982-04-08 00:00:00+00:00,,,,,,,,,,,,0.3576357626811936,,,,,,,,,,,,,
1982-04-16 00:00:00+00:00,,,,,,,,,,,,0.1905323625431124,,,,,,,,,,,,,
1982-04-20 00:00:00+00:00,,,,,,,,,,,,2.914603389164472,,,,,,,,,,,,,
1982-04-24 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1982-05-03 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1982-05-06 00:00:00+00:00,,,,,,,,,,,,0.632806766298198,,,,,,,,,,,,,
1982-05-13 00:00:00+00:00,,,,,,,,,,,,0.1761562342891295,,,,,,,,,,,,,
1982-05-17 00:00:00+00:00,,,,,,,,,,,,0.1752523345289707,,,,,,,,,,,,,
1982-05-22 00:00:00+00:00,,,,,,,,,,,,0.3458907436263666,,,,,,,,,,,,,
1982-05-24 00:00:00+00:00,,,,,,,,,,,,0.23707490880503013,,,,,,,,,,,,,
1982-06-02 00:00:00+00:00,,,,,,,,,,,,0.20345567564351857,,,,,,,,,,,,,
1982-06-12 00:00:00+00:00,,,,,,,,,,,,0.18181773867246578,,,,,,,,,,,,,
1982-06-16 00:00:00+00:00,,,,,,,,,,,,0.2006846441466273,,,,,,,,,,,,,
1982-06-21 00:00:00+00:00,,,,,,,,,,,,0.1752027495954404,,,,,,,,,,,,,
1982-06-24 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1982-06-26 00:00:00+00:00,,,,,,,,,,,,0.18094074723457892,,,,,,,,,,,,,
1982-06-28 00:00:00+00:00,,,,,,,,,,,,0.18676955742639725,,,,,,,,,,,,,
1982-07-07 00:00:00+00:00,,,,,,,,,,,,0.17414681325655418,,,,,,,,,,,,,
1982-07-10 00:00:00+00:00,,,,,,,,,,,,0.17532596537722017,,,,,,,,,,,,,
1982-07-12 00:00:00+00:00,,,,,,,,,,,,0.19824396335239394,,,,,,,,,,,,,
1982-07-14 00:00:00+00:00,,,,,,,,,,,,0.2644976981483838,,,,,,,,,,,,,
1982-07-17 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1982-07-19 00:00:00+00:00,,,,,,,,,,,,0.18646177129941327,,,,,,,,,,,,,
1982-07-29 00:00:00+00:00,,,,,,,,,,,,0.33718976465770034,,,,,,,,,,,,,
1982-07-31 00:00:00+00:00,,,,,,,,,,,,0.7864935929092336,,,,,,,,,,,,,
1982-08-03 00:00:00+00:00,,,,,,,,,,,,0.19527889719054112,,,,,,,,,,,,,
1982-08-06 00:00:00+00:00,,,,,,,,,,,,0.34435054188341835,,,,,,,,,,,,,
1982-08-09 00:00:00+00:00,,,,,,,,,,,,1.0189054758017186,,,,,,,,,,,,,
1982-08-12 00:00:00+00:00,,,,,,,,,,,,0.3659688258451203,,,,,,,,,,,,,
1982-08-15 00:00:00+00:00,,,,,,,,,,,,0.31873989211893117,,,,,,,,,,,,,
1982-08-18 00:00:00+00:00,,,,,,,,,,,,0.9603502372357374,,,,,,,,,,,,,
1982-08-29 00:00:00+00:00,,,,,,,,,,,,0.17452880164467444,,,,,,,,,,,,,
1982-09-03 00:00:00+00:00,,,,,,,,,,,,0.17757271922535367,,,,,,,,,,,,,
1982-09-11 00:00:00+00:00,,,,,,,,,,,,0.25278928489973584,,,,,,,,,,,,,
1982-09-13 00:00:00+00:00,,,,,,,,,,,,0.18250639935214386,,,,,,,,,,,,,
1982-09-17 00:00:00+00:00,,,,,,,,,,,,0.17525601275666208,,,,,,,,,,,,,
1982-10-02 00:00:00+00:00,,,,,,,,,,,,0.1756663626015585,,,,,,,,,,,,,
1982-10-05 00:00:00+00:00,,,,,,,,,,,,0.1847138147224098,,,,,,,,,,,,,
1982-10-07 00:00:00+00:00,,,,,,,,,,,,0.20129829927463366,,,,,,,,,,,,,
1982-10-12 00:00:00+00:00,,,,,,,,,,,,0.176602321064042,,,,,,,,,,,,,
1982-10-30 00:00:00+00:00,,,,,,,,,,,,0.1750281774644284,,,,,,,,,,,,,
1982-11-02 00:00:00+00:00,,,,,,,,,,,,0.17898842874904014,,,,,,,,,,,,,
1982-11-12 00:00:00+00:00,,,,,,,,,,,,0.17529769867946166,,,,,,,,,,,,,
1982-11-16 00:00:00+00:00,,,,,,,,,,,,0.17807839580166746,,,,,,,,,,,,,
1982-11-18 00:00:00+00:00,,,,,,,,,,,,0.24743007854474902,,,,,,,,,,,,,
1982-11-23 00:00:00+00:00,,,,,,,,,,,,0.19802953010298108,,,,,,,,,,,,,
1982-11-27 00:00:00+00:00,,,,,,,,,,,,0.25883889963911744,,,,,,,,,,,,,
1982-11-30 00:00:00+00:00,,,,,,,,,,,,0.2180088034002737,,,,,,,,,,,,,
1982-12-02 00:00:00+00:00,,,,,,,,,,,,13.650485430125599,,,,,,,,,,,,,
1982-12-09 00:00:00+00:00,,,,,,,,,,,,1.4210831898997678,,,,,,,,,,,,,
1982-12-14 00:00:00+00:00,,,,,,,,,,,,0.6317780625709513,,,,,,,,,,,,,
1982-12-18 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1982-12-21 00:00:00+00:00,,,,,,,,,,,,0.17520729680710972,,,,,,,,,,,,,
1982-12-23 00:00:00+00:00,,,,,,,,,,,,0.29137292568539586,,,,,,,,,,,,,
1982-12-25 00:00:00+00:00,,,,,,,,,,,,3.807145735162899,,,,,,,,,,,,,
1982-12-31 00:00:00+00:00,,,,,,,,,,,,3.498102597928633,,,,,,,,,,,,,
1983-01-07 00:00:00+00:00,,,,,,,,,,,,2.011257312934736,,,,,,,,,,,,,
1983-01-19 00:00:00+00:00,,,,,,,,,,,,5.045543714657738,,,,,,,,,,,,,
1983-01-24 00:00:00+00:00,,,,,,,,,,,,0.37720462291203594,,,,,,,,,,,,,
1983-01-26 00:00:00+00:00,,,,,,,,,,,,0.20604413349279266,,,,,,,,,,,,,
1983-01-29 00:00:00+00:00,,,,,,,,,,,,0.5875261839801565,,,,,,,,,,,,,
1983-01-31 00:00:00+00:00,,,,,,,,,,,,4.84238116989323,,,,,,,,,,,,,
1983-02-05 00:00:00+00:00,,,,,,,,,,,,2.957296419437198,,,,,,,,,,,,,
1983-02-08 00:00:00+00:00,,,,,,,,,,,,1.9475178355247713,,,,,,,,,,,,,
1983-02-15 00:00:00+00:00,,,,,,,,,,,,0.1757101125347502,,,,,,,,,,,,,
1983-02-20 00:00:00+00:00,,,,,,,,,,,,2.5552074646284315,,,,,,,,,,,,,
1983-02-26 00:00:00+00:00,,,,,,,,,,,,0.4002005556613115,,,,,,,,,,,,,
1983-03-04 00:00:00+00:00,,,,,,,,,,,,1.4947882062530649,,,,,,,,,,,,,
1983-03-16 00:00:00+00:00,,,,,,,,,,,,0.1772289692127301,,,,,,,,,,,,,
1983-03-19 00:00:00+00:00,,,,,,,,,,,,0.8616507363443884,,,,,,,,,,,,,
1983-03-23 00:00:00+00:00,,,,,,,,,,,,2.727983846776764,,,,,,,,,,,,,
1983-03-26 00:00:00+00:00,,,,,,,,,,,,1.8145898395322209,,,,,,,,,,,,,
1983-03-29 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1983-04-01 00:00:00+00:00,,,,,,,,,,,,0.17512559667975883,,,,,,,,,,,,,
1983-04-13 00:00:00+00:00,,,,,,,,,,,,2.4523388943066355,,,,,,,,,,,,,
1983-04-20 00:00:00+00:00,,,,,,,,,,,,0.1839410239708468,,,,,,,,,,,,,
1983-04-22 00:00:00+00:00,,,,,,,,,,,,0.4307745646611959,,,,,,,,,,,,,
1983-05-02 00:00:00+00:00,,,,,,,,,,,,0.17410338259585853,,,,,,,,,,,,,
1983-05-07 00:00:00+00:00,,,,,,,,,,,,0.17458687803783338,,,,,,,,,,,,,
1983-05-10 00:00:00+00:00,,,,,,,,,,,,0.17742165716296823,,,,,,,,,,,,,
1983-05-15 00:00:00+00:00,,,,,,,,,,,,0.2536948939121159,,,,,,,,,,,,,
1983-05-19 00:00:00+00:00,,,,,,,,,,,,1.244679309977859,,,,,,,,,,,,,
1983-05-21 00:00:00+00:00,,,,,,,,,,,,8.114416867469304,,,,,,,,,,,,,
1983-06-04 00:00:00+00:00,,,,,,,,,,,,0.17647973783279577,,,,,,,,,,,,,
1983-06-06 00:00:00+00:00,,,,,,,,,,,,0.1883862702034371,,,,,,,,,,,,,
1983-06-14 00:00:00+00:00,,,,,,,,,,,,0.2160565878362164,,,,,,,,,,,,,
1983-06-17 00:00:00+00:00,,,,,,,,,,,,0.25437842282295353,,,,,,,,,,,,,
1983-06-19 00:00:00+00:00,,,,,,,,,,,,0.31976483840140013,,,,,,,,,,,,,
1983-06-22 00:00:00+00:00,,,,,,,,,,,,0.9124696801716976,,,,,,,,,,,,,
1983-06-24 00:00:00+00:00,,,,,,,,,,,,2.0402238104811166,,,,,,,,,,,,,
1983-06-26 00:00:00+00:00,,,,,,,,,,,,0.9214846865928721,,,,,,,,,,,,,
1983-06-28 00:00:00+00:00,,,,,,,,,,,,0.5018911246915272,,,,,,,,,,,,,
1983-07-05 00:00:00+00:00,,,,,,,,,,,,0.9042719042298053,,,,,,,,,,,,,
1983-07-19 00:00:00+00:00,,,,,,,,,,,,0.24467571725266227,,,,,,,,,,,,,
1983-07-30 00:00:00+00:00,,,,,,,,,,,,0.17796340194824736,,,,,,,,,,,,,
1983-08-01 00:00:00+00:00,,,,,,,,,,,,14.995341988745503,,,,,,,,,,,,,
1983-08-05 00:00:00+00:00,,,,,,,,,,,,0.17408152701893387,,,,,,,,,,,,,
1983-08-10 00:00:00+00:00,,,,,,,,,,,,0.1888295854498328,,,,,,,,,,,,,
1983-08-12 00:00:00+00:00,,,,,,,,,,,,0.1888295854498328,,,,,,,,,,,,,
1983-08-16 00:00:00+00:00,,,,,,,,,,,,0.42550271786890503,,,,,,,,,,,,,
1983-08-18 00:00:00+00:00,,,,,,,,,,,,0.30981035590120815,,,,,,,,,,,,,
1983-08-23 00:00:00+00:00,,,,,,,,,,,,0.17471551755248832,,,,,,,,,,,,,
1983-08-26 00:00:00+00:00,,,,,,,,,,,,0.1843216074364325,,,,,,,,,,,,,
1983-09-02 00:00:00+00:00,,,,,,,,,,,,0.2195993675948819,,,,,,,,,,,,,
1983-09-05 00:00:00+00:00,,,,,,,,,,,,0.1841418931908993,,,,,,,,,,,,,
1983-09-10 00:00:00+00:00,,,,,,,,,,,,0.30548453528882613,,,,,,,,,,,,,
1983-09-12 00:00:00+00:00,,,,,,,,,,,,0.2624397900721177,,,,,,,,,,,,,
1983-09-18 00:00:00+00:00,,,,,,,,,,,,0.2602886346519576,,,,,,,,,,,,,
1983-09-20 00:00:00+00:00,,,,,,,,,,,,0.5989226785413085,,,,,,,,,,,,,
1983-10-11 00:00:00+00:00,,,,,,,,,,,,0.18588323036517024,,,,,,,,,,,,,
1983-10-21 00:00:00+00:00,,,,,,,,,,,,0.2078011036543368,,,,,,,,,,,,,
1983-11-04 00:00:00+00:00,,,,,,,,,,,,0.17772800799727187,,,,,,,,,,,,,
1983-11-06 00:00:00+00:00,,,,,,,,,,,,0.18917770344699766,,,,,,,,,,,,,
1983-11-13 00:00:00+00:00,,,,,,,,,,,,0.6661689510133493,,,,,,,,,,,,,
1983-11-19 00:00:00+00:00,,,,,,,,,,,,0.6829671228910101,,,,,,,,,,,,,
1983-11-22 00:00:00+00:00,,,,,,,,,,,,0.4629973415205895,,,,,,,,,,,,,
1983-11-26 00:00:00+00:00,,,,,,,,,,,,0.24770496875924844,,,,,,,,,,,,,
